name,slug,hex,brand,line,source_url,upstream_note,access_date,notes
Bright Violet,bright-violet,#784384,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Purple Magic,purple-magic,#663271,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Patrician Purple,patrician-purple,#6C4E79,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Majesty,majesty,#593761,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Crown Jewel,crown-jewel,#482D54,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Lavendula,lavendula,#BCA4CB,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Viola,viola,#A692BA,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Grape Compote,grape-compote,#6B5876,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Petunia,petunia,#4F3466,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Bellflower,bellflower,#9469A2,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Rhapsody,rhapsody,#9F86AA,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Tillandsia Purple,tillandsia-purple,#563474,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Crocus Petal,crocus-petal,#B99BC5,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Fairy Wren,fairy-wren,#9479AF,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Lavender Crystal,lavender-crystal,#936A98,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Egret,egret,#F3ECE0,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Marshmallow,marshmallow,#F0EEE4,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Delicacy,delicacy,#F5E3E2,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Lily White,lily-white,#E2E2DA,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Icicle,icicle,#DADCD0,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Lightest Sky,lightest-sky,#E4EADF,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Zephyr Blue,zephyr-blue,#D3D9D1,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Light Gray,light-gray,#DAD8C9,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Pussywillow Gray,pussywillow-gray,#AEACA1,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Lunar Rock,lunar-rock,#C5C5C5,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Limestone,limestone,#989A98,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Steeple Gray,steeple-gray,#827E7C,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Mirage Gray,mirage-gray,#ABAFAE,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Neutral Gray,neutral-gray,#8E918F,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Wind Chime,wind-chime,#CAC5C2,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Castlerock,castlerock,#5F5E62,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Dark Gull Gray,dark-gull-gray,#625D5D,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Moonless Night,moonless-night,#2F2D30,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Lilac Ash,lilac-ash,#D7CDCD,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Evening Haze,evening-haze,#BDB8C7,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Zinc,zinc,#92898A,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Dapple Gray,dapple-gray,#9C9BA7,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Griffin,griffin,#8D8F8F,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Morning Mist,morning-mist,#CFDFDB,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
Mineral Gray,mineral-gray,#B2B6AC,Pantone,"Fashion, Home + Interiors (TCX/TPG) — Margaret2/pantone-colors mirror of pantone.com hexes",https://github.com/Margaret2/pantone-colors,README: hex numbers freely available on Pantone website; names copyright Pantone,2026-09-20,"Named FHI colours; seed uses full downloaded CSS list (cite dataset, not invent hex)"
